Nala was in her room ready to sleep. Nala wants to have a good night's sleep without any nightmares. The door to Nala's room is locked. Her little brother manages to find the spare key and unlocks the door to her room. Nala doesn't hear her brother unlocking the door as she is listening to music on her headphones.;What will Nala do next?;Nala will turn off the light and lie down to sleep.;Nala will tell her brother to leave and lock the door again.;door to Nala's room
Hugo was in the park with his friends. Hugo wanted to win the kite flying contest. The string of Hugo's kite was strong. A raven flew by and pecked at the string, making it weak. Hugo doesn't see the raven pecking at his kite's string because he is looking at his friends.;What will Hugo do next?;Hugo will get ready to fly his kite high in the sky.;Hugo will change the string of his kite.;string of Hugo's kite
Ravi was at the fish market. Ravi wanted to buy a fish for his mom to cook for dinner. The fish on the scale was heavy. The fishmonger removed the fish guts, making the fish on the scale lighter. Ravi does not see the fishmonger removing the fish guts because he was looking at another fish stall.;What is Ravi going to do next?;Ravi will ask the fishmonger to help him carry the fish to his car.;Ravi will buy the lighter fish.;fish on the scale
Vito was at a birthday party. Vito wanted to give his friend a special gift. The gift was wrapped in a shiny paper. A distant cousin, who was also at the party, decided to play a prank and unwrapped the gift when no one was looking. Vito does not see the unwrapped gift because he is still playing games in the other room.;What will Vito do next?;Vito will give the gift to his friend.;Vito will find another gift wrap to cover the gift again.;gift
Tim was in the kitchen, ready to make lunch. Tim wanted to make a big bowl of pasta. The pasta box was full. While Tim was busy cutting vegetables, his little sister came into the kitchen and took some pasta to play with. Tim does not see his sister leaving the kitchen with some pasta in her hand.;What will Tim do next?;Tim will start boiling water to cook the pasta.;Tim will ask his sister to return the pasta.;pasta box
Wendy was in the park, sitting on a bench. Wendy wanted to play a charming tune on her small flute. The flute was in her bag. A kind lady saw the flute, thought it had been left behind, and moved it to the lost and found box. Wendy doesn't see the kind lady moving her flute to the lost and found box because she is watching the birds.;What will Wendy do next?;Wendy will reach into her bag to get her flute.;Wendy will go to the lost and found box to get her flute.;Wendy's flute
Gigi was at the park with her friends. Gigi wanted to share her mints with her friends. The mint box was full of fat, healthy mints. A naughty squirrel sneaked up and nibbled on the mints making them sickly. Gigi doesn't see the squirrel nibbling on the mints because she is busy playing.;What will Gigi do next?;Gigi will share the mints with her friends.;Gigi will keep the mints and not share them.;mint box
Remy was in the park playing with his colorful parrot. Remy wanted his parrot to learn a new trick. The parrot was sitting on a clear and open branch. Over time, leaves spread and grew on the branch, obscuring it. Remy doesn't notice the leaves spreading because he is too focused on his game.;What will Remy do next?;Remy will continue teaching his parrot the new trick.;Remy will move his parrot to a different branch.;the branch the parrot is sitting on
Pete was at the park, ready to eat his lunch. Pete wanted to enjoy his food while watching the birds. The food in Pete's lunch box was fresh and yummy. A naughty squirrel came and took a big bite out of Pete's sandwich. Pete doesn't see the squirrel taking a bite out of his sandwich because he is watching the birds.;What will Pete do next?;Pete will take a bite of his sandwich, enjoying the fresh taste.;Pete will squeeze the rest of his sandwich into a ball and throw it to the squirrel.;food in Pete's lunch box
Quin was in the park with his gray paint and brush. Quin wanted to paint a big tree on a big balloon. The balloon was empty. A girl nearby had a pump and she filled the balloon with air. Quin doesn't see the girl filling the balloon with air as he is looking at his paint pots.;What will Quin do next?;Quin will dip his brush into the gray paint and start painting the tree.;Quin will wait for the balloon to be stable before he starts painting.;balloon
Yara was at a party with her friends. Yara wanted to sing her favorite song for everyone. The microphone was working fine. During the party, a guest accidentally spilled juice on the microphone, causing it to stop working. Yara does not see the guest spill juice on the microphone because she was in the restroom.;What will Yara do next?;Yara will pick up the microphone and start to sing.;Yara will wipe the juice off the microphone and try to fix it.;microphone
Sam was at the space station, waiting to travel back to Earth. Sam wants to return home to see his family. The spaceship's launch schedule was synchronized with Earth's rotation. Due to a different calculation made by the space station's computer, the spaceship's launch schedule became asynchronous with Earth's rotation. Sam doesn't see the updated launch schedule because he is busy securing his seatbelt.;What will Sam do next?;Sam will continue with his preparation and get ready to travel back to Earth.;Sam will adjust his plan and wait for the next synchronized launch window.;spaceship's launch schedule
Ina was at the park, sitting on a gray bench. Ina wanted to solve the puzzle in her story book. The puzzle in the story book was hard. A kind old man, who was a puzzle master, saw the puzzle and solved it while Ina was away playing. Ina does not see the old man solving the puzzle as she is playing.;What will Ina do next?;Ina will take a break and try to solve the puzzle later.;Ina will thank the old man and ask him to teach her how he solved the puzzle.;puzzle in the story book
Lenny was at the market to buy a smelly cheese. Lenny wanted to find the best smelly cheese for his mom. The cheese was very expensive. A man at the market dropped the cheese and it got a big rub mark on it. Lenny does not see the man drop the cheese because he was looking the other way.;What will Lenny do next?;Lenny will save up more money to buy the cheese next time.;Lenny will ask for a discount because the cheese is damaged.;cheese
Kip was at the mall looking at a beautiful painting. Kip wanted to buy the painting to put it in his room. The painting was very expensive. A big sale started and the price of the painting dropped a lot. Kip does not see the sale sign because he is still in the other store.;What will Kip do next?;Kip will decide to save more money before buying the painting.;Kip will rush to buy the painting before anyone else does.;the painting at the mall
Jake was in the kitchen ready to make dinner. Jake wanted to make a big salad with all the fresh groceries he bought. The knife he uses to cut veggies was very sharp. Over time, the knife became dull from cutting so many veggies. Jake doesn't feel the knife has become dull as he is busy washing the veggies.;What will Jake do next?;Jake will start cutting the veggies to make the salad.;Jake will sharpen the knife before continuing.;knife
Yara was in the kitchen making a sandwich. Yara wanted to find the peanut butter in the cupboard to spread on her bread. The cupboard door was flat and straight. Over time, the heat from the stove caused the cupboard door to warp. Yara doesn't see the warped cupboard door because she is still looking in the fridge.;What will Yara do next?;Yara will open the cupboard door to find the peanut butter.;Yara will call a carpenter to fix the warped cupboard door.;cupboard door
Dora was at the library looking for a fun book to read. Dora wants to find a book that will make her laugh. The book Dora wants is on the top shelf. A librarian uses a ladder to reach for a different book, causing the book Dora wants to fall from the shelf. Dora doesn't see the book fall as she is looking at other books.;What will Dora do next?;Dora will ask the librarian to help her get the book from the top shelf.;Dora will pick up the book from the floor.;the book Dora wants
Xander was in the forest, looking for deer. Xander wanted to find a deer to take a picture. The deer was hidden in the bushes. A group of birds flew off from a tree and scared the deer out of the bushes. Xander doesn't see the birds flying off and the deer running out of the bushes because he was looking at his camera.;What will Xander do next?;Xander will sit and wait for the deer to come out.;Xander will quickly take a picture of the deer.;deer in the bushes
Remy was at the park playing with his toy car. Remy wants to stay at the park until the sun goes down. The toy car was fully charged. A squirrel runs over, grabs the toy car, and accidentally turns it on, draining the battery. Remy doesn't see the squirrel playing with his toy car as he is looking at the sunset.;What will Remy do next?;Remy will continue to play with his toy car in the park.;Remy will take his toy car back home and charge it.;toy car
Ed was at the airport waiting for his flight. Ed wanted to finish his book before his flight. The bottle of water Ed had was full. A flight attendant passing by accidentally knocked the bottle, spilling all the water. Ed doesn't see the flight attendant knock over his bottle because he is too focused on his book.;What will Ed do next?;Ed will take a sip of water and continue reading his book.;Ed will try to find a place to refill his bottle.;Ed's bottle of water
Caden was at the park playing with his friends. Caden wanted to show his friends his new toy lizard. The toy lizard was clean and shiny. Over time, the toy lizard got dirty from all the playing. Caden does not notice that his toy lizard is dirty because he is too busy playing.;What will Caden do next?;Caden will keep playing with his toy lizard.;Caden will clean his toy lizard.;toy lizard
