Mary was in the yard, ready to build a treehouse. Mary wanted to use the pile of lumber she had collected. The lumber was smooth and ready to use. Mary believed the lumber was smooth and ready to use. While Mary was inside the house getting her tools, a clumsy cat came into the yard and started scratching the lumber, making it rough.;Mary sees the cat leaving the yard.;Mary does not see the cat leaving the yard.;Mary decides to sand the lumber to make it smooth again.;Mary begins to build the treehouse with the lumber.;Does Mary think the lumber is smooth or rough?;Does Mary want to build the treehouse or sand the lumber?;What will Mary do next?;Mary believes the lumber is rough.;Mary wants to sand the lumber.;Mary will sand the lumber.;Mary believes the lumber is smooth.;Mary wants to build the treehouse.;Mary will begin to build the treehouse.;A butterfly lands on the pile of lumber.;Mary sees the butterfly.;Mary does not see the butterfly.;Mary;Lumber;Lack of sight -> Mary was inside the house and did not see the cat scratching the lumber.;auto;0
Pam was at school, ready to learn. Pam wanted to show her teacher that she knew all her words. Her book was securely fastened. Pam believed her book was securely fastened. While Pam was busy writing on the board, a gust of wind blew through the open window and loosened the pages of her book.;Pam sees the pages of her book fluttering in the wind.;Pam does not see the pages of her book fluttering in the wind.;Pam decides to pick up the pages and put them back in the book.;Pam plans to show her teacher the words she knows in her book.;Does Pam think her book is securely fastened or loose?;Does Pam want to show her teacher the words she knows or pick up the pages?;What will Pam do next?;Pam believes her book is loose.;Pam wants to pick up the pages and put them back in the book.;Pam will pick up the pages and put them back in the book.;Pam believes her book is securely fastened.;Pam wants to show her teacher the words she knows.;Pam will show her teacher the words she knows.;The school bell rings for lunch.;Pam hears the school bell.;Pam does not hear the school bell.;Pam;book;Lack of sight -> Pam was busy writing on the board and did not see the pages of her book loosen.;auto;0
Sara was at the shore, ready to go for a swim. Sara wanted to swim in the sea, but she needed her fit flip-flops to walk on the hot sand. The flip-flops were flipped up, ready to wear. Sara believed the flip-flops were flipped up. While Sara was busy applying sunscreen, a gust of wind flipped the flip-flops over.;Sara sees the flip-flops flipped over.;Sara does not see the flip-flops flipped over.;Sara decides to flip the flip-flops back up.;Sara starts walking towards the sea wearing her flip-flops.;Does Sara think the flip-flops are flipped up or flipped over?;Does Sara want to walk towards the sea or flip the flip-flops back up?;What will Sara do next?;Sara believes the flip-flops are flipped over.;Sara wants to flip the flip-flops back up.;Sara will flip the flip-flops back up.;Sara believes the flip-flops are flipped up.;Sara wants to walk towards the sea.;Sara will start walking towards the sea.;A kite flies over the shore.;Sara sees the kite.;Sara does not see the kite.;Sara;flip-flops;Lack of sight -> Sara was busy applying sunscreen and didn't see the flip-flops flip over.;auto;0
Pete was at the dog shelter, looking at all the dogs. Pete wanted to adopt a strong dog. The dog Pete was looking at was very strong. Pete believed the dog was very strong. While Pete was busy filling out the adoption papers, a shelter worker took the dog for a walk and it got tired.;Pete sees the shelter worker returning with the tired dog.;Pete does not see the shelter worker returning with the tired dog.;Pete decides to let the dog rest before taking it home.;Pete finishes the adoption papers to take the dog home.;Does Pete think the dog is strong or tired?;Does Pete want to finish the adoption papers or let the dog rest?;What will Pete do next?;Pete believes the dog is tired.;Pete wants to let the dog rest.;Pete will let the dog rest before taking it home.;Pete believes the dog is strong.;Pete wants to finish the adoption papers.;Pete will finish the adoption papers to take the dog home.;A child drops an ice cream cone on the floor.;Pete sees the child drop the ice cream cone.;Pete does not see the child drop the ice cream cone.;Pete;Dog;Lack of sight -> Pete was busy filling out the adoption papers and did not see the shelter worker take the dog for a walk.;auto;0
Harry was at an ancient place, a castle, for a school trip. Harry wanted to take a picture of the old castle gate. The gate was hard and rigid. Harry believed the gate was hard and rigid. While Harry was busy setting up his camera, a tour guide opened the gate, making it swing freely.;Harry sees the tour guide opening the gate.;Harry does not see the tour guide opening the gate.;Harry decides to wait for the gate to be closed again before taking the picture.;Harry takes the picture of the hard and rigid gate.;Does Harry think the gate is hard and rigid or swinging freely?;Does Harry want to take the picture now or wait for the gate to be closed?;What will Harry do next?;Harry believes the gate is swinging freely.;Harry wants to wait for the gate to be closed again before taking the picture.;Harry will wait for the gate to be closed again before taking the picture.;Harry believes the gate is hard and rigid.;Harry wants to take the picture now.;Harry will take the picture of the hard and rigid gate.;A group of tourists starts singing a song.;Harry hears the singing.;Harry does not hear the singing.;Harry;castle gate;Lack of sight -> Harry was busy setting up his camera and did not see the tour guide open the gate.;auto;0
Pete was in his room, preparing for a sleepover. Pete wanted to have his friends sleep on his big patchwork blanket. The blanket smelled fresh. Pete believed the blanket smelled fresh. While Pete was uncomfortably trying to fit the blanket in a bag, his mom sprayed some of her strong perfume on it by mistake.;Pete sees his mom spraying perfume on the blanket.;Pete does not see his mom spraying perfume on the blanket.;Pete decides to wash the blanket to get rid of the strong smell.;Pete packs the blanket in the bag.;Does Pete think the blanket smells fresh or strong?;Does Pete want to pack the blanket or wash it?;What will Pete do next?;Pete believes the blanket smells strong.;Pete wants to wash the blanket.;Pete will wash the blanket.;Pete believes the blanket smells fresh.;Pete wants to pack the blanket.;Pete will pack the blanket.;A ball bounces into his room from the hallway.;Pete sees the ball.;Pete does not see the ball.;Pete;patchwork blanket;Lack of smell -> Pete had a cold and could not smell the change in the blanket.;auto;0
Ingrid was at the beach, ready to go snorkeling. Ingrid wanted to observe the brilliant colored fish in the sea. The sea smelled fresh and clean. Ingrid believed the sea smelled fresh and clean. While she was busy putting on her snorkeling gear, a group of tourists nearby spilled their picnic basket full of smelly cheese into the sea.;Ingrid sees the tourists spilling their picnic basket into the sea.;Ingrid does not see the tourists spilling their picnic basket into the sea.;Ingrid decides to wait until the smelly cheese is cleaned up.;Ingrid starts to swim towards the brilliant colored fish.;Does Ingrid think the sea smells fresh and clean or like smelly cheese?;Does Ingrid want to start swimming towards the fish or wait until the smelly cheese is cleaned up?;What will Ingrid do next?;Ingrid believes the sea smells like smelly cheese.;Ingrid wants to wait until the smelly cheese is cleaned up.;Ingrid will wait until the smelly cheese is cleaned up.;Ingrid believes the sea smells fresh and clean.;Ingrid wants to start swimming towards the fish.;Ingrid will start swimming towards the fish.;A volleyball flies over from a nearby game.;Ingrid sees the volleyball.;Ingrid does not see the volleyball.;Ingrid;sea;Lack of sight -> Ingrid was busy putting on her snorkeling gear and did not see the tourists spill their picnic basket into the sea.;auto;0
Riley was in the bakery, preparing for the morning rush. Riley wanted to make a big batch of bread with the dough. The dough was soft. Riley believed the dough was soft. While Riley was busy helping a customer, a helpful coworker put the dough in the fridge, making it hard.;Riley sees the coworker leaving the fridge.;Riley does not see the coworker leaving the fridge.;Riley decides to take the dough out of the fridge to soften.;Riley starts to shape the dough into loaves.;Does Riley think the dough is soft or hard?;Does Riley want to shape the dough into loaves or take it out of the fridge to soften?;What will Riley do next?;Riley believes the dough is hard.;Riley wants to take the dough out of the fridge to soften.;Riley will take the dough out of the fridge to soften.;Riley believes the dough is soft.;Riley wants to shape the dough into loaves.;Riley will start shaping the dough into loaves.;A light bulb in the bakery goes out.;Riley sees the light bulb go out.;Riley does not see the light bulb go out.;Riley;dough;Lack of sight -> Riley was helping a customer and did not see the coworker put the dough in the fridge.;auto;0
Bob was at a party, having a good time. Bob wanted to give his friend a special treat. The treat was in the fridge. Bob believed the treat was in the fridge. While Bob was in the garden, his friend found the treat and ate it.;Bob sees his friend eating the treat.;Bob does not see his friend eating the treat.;Bob decides to make another treat for his friend.;Bob starts to mention the treat to his friend.;Does Bob think the treat is in the fridge or not?;Does Bob want to mention the treat to his friend or make another treat?;What will Bob do next?;Bob believes the treat is not in the fridge.;Bob wants to make another treat for his friend.;Bob will make another treat for his friend.;Bob believes the treat is in the fridge.;Bob wants to mention the treat to his friend.;Bob will mention the treat to his friend.;A balloon pops at the party.;Bob hears the balloon pop.;Bob does not hear the balloon pop.;Bob;treat;Lack of sight -> Bob was in the garden and did not see his friend eat the treat.;auto;0
Ivan was at the pool, ready for his swimming lesson. Ivan wanted to swim across the big pool. The water in the pool was still. Ivan believed the water was still. While Ivan was adjusting his goggles, a group of kids jumped into the pool, causing the water to ripple.;Ivan sees the kids jumping into the pool.;Ivan does not see the kids jumping into the pool.;Ivan decides to wait for the water to become still again.;Ivan starts to swim across the pool.;Does Ivan think the water is still or rippling?;Does Ivan want to swim across the pool or wait for the water to become still again?;What will Ivan do next?;Ivan believes the water is rippling.;Ivan wants to wait for the water to become still again.;Ivan will wait for the water to become still again.;Ivan believes the water is still.;Ivan wants to swim across the pool.;Ivan will start to swim across the pool.;A beach ball bounces into the pool.;Ivan sees the beach ball.;Ivan does not see the beach ball.;Ivan;pool water;Lack of sight -> Ivan was adjusting his goggles and did not see the kids jump into the pool.;auto;0
